age,annual_income,employment_years,debt,number_of_open_accounts,payment_history_score,late_payments,credit_utilization,loan_amount,previous_defaults,savings,creditworthy
38,40715.62,7.9,15398.48,11,91.73,1,0.2743,9439.12,2,22258.31,0
37,61737.15,6.77,15029.66,11,67.01,2,0.1872,22246.79,0,25316.95,1
33,25928.86,10.93,38620.3,9,81.63,2,0.2935,12865.05,1,26306.95,0
66,75353.18,6.01,8842.77,5,76.25,1,0.1846,60911.05,2,11742.85,1
50,35809.97,0.0,2218.81,7,61.74,2,0.456,23292.46,0,5912.76,0
41,64981.77,9.84,4986.52,12,92.13,2,0.1142,8964.94,0,21198.81,0
31,43493.18,2.95,7906.86,3,83.38,1,0.4533,34634.36,1,31485.26,0
60,48829.99,0.38,10652.75,9,65.05,1,0.4752,42720.1,1,25353.71,1
64,39123.52,1.89,20907.57,10,89.66,1,0.4186,14217.1,0,5902.96,1
22,51150.89,8.42,7587.76,6,58.7,3,0.5375,10211.55,0,16723.81,0
66,128708.99,6.52,6831.14,11,71.54,1,0.4288,3851.01,1,2068.64,1
55,102576.62,0.0,8557.55,6,65.13,2,0.1333,38897.2,0,39799.33,1
25,64511.84,5.08,7373.18,11,84.02,1,0.5878,5276.53,0,13902.36,0
57,54377.52,12.85,11551.05,8,64.33,3,0.2782,17401.01,0,14267.31,1
26,80416.85,4.74,11162.3,1,84.14,3,0.5914,5380.24,1,48067.17,1
23,91452.51,6.17,31237.43,10,81.51,2,0.3765,63502.26,1,7036.12,0
26,37860.75,12.21,8155.95,9,66.0,1,0.6869,45812.64,0,13317.64,0
43,53116.4,10.98,13521.68,3,100.0,3,0.4131,22208.33,0,5521.63,1
51,24226.62,12.11,11638.91,9,60.08,1,0.3045,37478.31,0,3118.69,0
40,91170.3,0.0,34380.16,7,49.46,0,0.1539,16408.99,0,15422.94,1
26,139295.02,15.67,15910.01,12,85.7,0,0.131,10105.22,0,14799.94,0
30,57018.19,10.18,41717.85,4,37.61,1,0.6351,5567.01,1,1774.7,0
62,21138.13,19.31,7159.75,4,95.87,0,0.4236,31336.11,0,23132.36,0
68,72336.87,3.09,17302.98,1,73.63,0,0.2709,8880.0,0,11553.55,0
57,36616.28,0.0,11355.01,10,49.17,0,0.2296,100000.0,0,23616.9,1
26,40805.87,7.04,6749.95,12,56.82,0,0.6881,8262.43,0,14827.73,1
61,72914.87,5.62,17053.63,9,45.85,2,0.4684,36555.15,0,30755.34,0
54,61675.24,10.27,72003.44,5,78.13,1,0.5175,43972.88,0,34097.82,0
46,44154.03,12.37,9097.91,11,50.77,0,0.1372,7046.44,0,14357.13,0
28,41059.02,6.56,16255.12,4,80.03,3,0.1564,13139.33,0,27535.64,1
69,58204.31,5.8,6300.23,9,67.12,2,0.0802,15324.12,0,26550.36,0
42,45744.6,9.61,5601.25,8,64.39,2,0.5301,100000.0,0,4142.56,1
23,33387.33,5.72,9588.55,11,80.15,0,0.5656,15159.44,0,5421.67,1
31,47355.35,5.3,12558.34,12,81.98,2,0.4313,8114.42,0,4834.31,1
40,64081.13,12.19,13012.43,5,90.33,1,0.2425,25396.03,0,21809.74,1
24,50763.96,13.3,15022.54,2,61.86,4,0.5518,8646.12,0,6348.66,0
36,29115.02,12.42,4814.85,2,71.52,3,0.1647,17241.01,0,1926.67,1
43,,6.16,10909.29,9,61.83,2,0.2862,13090.86,0,4840.12,0
67,16036.51,0.0,26890.65,5,74.61,0,0.5166,25867.32,1,8504.43,0
25,44991.29,6.26,6072.53,2,59.55,3,0.5091,12152.36,0,18148.59,0
49,41605.98,3.21,13548.22,10,65.21,1,0.2474,11057.19,0,38413.35,1
65,58792.46,6.35,22751.86,8,65.3,0,0.1166,38309.63,0,28277.0,1
60,70815.72,3.64,9626.87,2,76.69,0,0.3968,22036.84,1,14086.56,0
66,91320.69,6.9,23655.4,9,72.05,3,0.358,18359.36,0,5701.18,0
29,,1.8,5330.64,8,80.1,2,0.2794,4678.15,1,1975.71,1
60,71614.33,0.6,36639.67,12,70.29,2,0.1563,27817.2,0,7741.37,0
68,60066.45,13.11,24119.3,12,62.72,1,0.2696,12947.54,1,9273.14,0
36,25460.81,2.15,18819.7,12,75.06,0,0.309,21873.16,0,13130.6,0
45,129357.04,7.0,44266.41,11,57.33,0,0.3549,4949.89,0,26849.38,0
47,28785.86,11.77,13830.72,10,81.11,0,0.6305,21854.88,1,21957.41,0
45,66427.22,11.57,10980.13,9,67.43,1,0.4139,20605.33,0,13052.98,0
35,65550.13,10.97,53968.86,7,75.27,3,0.0775,15328.19,0,8383.41,0
68,62263.15,8.51,78491.03,10,75.52,0,0.4489,9680.87,0,3047.31,1
67,44025.7,10.62,10335.88,12,97.62,1,0.3905,40715.25,0,5838.3,0
39,79805.86,13.87,16434.41,2,78.11,1,0.1056,10673.83,0,5035.85,1
60,27253.11,9.13,41529.57,2,73.17,1,0.3282,34039.13,0,123751.01,1
40,53394.63,0.0,16909.16,6,60.92,0,0.1798,37464.07,0,72260.32,1
59,42673.99,4.36,28963.68,4,84.84,4,0.4154,10052.46,0,3865.03,1
49,40550.54,10.48,33605.66,7,67.68,0,0.472,30386.85,0,17088.46,1
44,66704.32,3.86,11479.1,4,47.59,1,0.1628,13324.14,1,3557.39,0
27,89317.6,15.1,25173.49,10,68.88,1,0.6254,28144.15,0,14675.59,1
53,47128.04,6.68,17911.05,11,75.06,3,0.3262,9348.77,0,7716.55,0
36,78150.75,7.43,6799.69,4,58.9,2,0.2958,16606.66,0,10561.25,1
31,56244.96,12.62,8155.15,10,70.11,1,0.1324,18997.59,0,30914.9,0
30,36803.9,6.09,10680.7,2,70.86,1,0.2027,17633.39,0,16778.5,0
69,48972.3,7.88,37833.22,10,71.11,1,0.2242,23505.04,0,26254.62,1
26,48065.49,11.5,38840.3,9,91.75,2,0.0105,10218.71,0,18863.52,1
60,40198.76,0.0,32795.85,9,51.02,0,0.4497,12227.9,0,6207.62,1
63,66696.37,5.57,25596.62,6,100.0,1,0.1091,29667.75,0,3687.31,1
22,61125.18,11.15,25043.96,2,71.47,1,0.176,13487.06,0,9164.69,0
49,26884.26,7.33,22475.37,11,81.28,1,0.5566,12708.62,1,9149.33,0
49,26157.78,14.34,24939.41,2,74.05,1,0.4996,9985.13,0,7496.59,1
38,66582.46,0.0,26328.76,6,44.38,1,0.0447,13044.19,0,6365.2,1
53,38109.15,0.0,,3,55.09,1,0.4834,8770.84,1,12740.93,0
41,63007.37,10.85,9565.61,11,63.61,1,0.1488,29990.54,2,39410.75,1
42,78159.56,11.33,7902.94,7,87.9,2,0.439,13144.81,1,1812.91,1
42,31043.96,6.03,43644.96,7,49.85,1,0.186,8430.04,0,3921.07,0
60,29140.86,9.0,67602.96,4,58.31,4,0.2119,15613.78,0,15182.32,0
52,116842.57,10.73,3174.45,10,74.64,3,0.2877,6772.25,1,2255.2,1
39,64427.47,2.93,62942.62,3,79.57,1,0.316,9888.09,0,3273.6,1
66,45543.82,3.47,19293.13,9,79.08,1,0.2183,46456.45,0,80555.03,0
60,36127.7,7.95,40469.46,12,56.26,1,0.4268,8403.76,0,19905.94,1
66,43712.53,11.52,26992.13,4,46.43,1,0.3128,16280.54,1,132603.8,1
56,32187.42,1.17,56979.29,9,80.62,4,0.5505,84339.28,1,2579.82,0
40,81848.39,6.01,21288.47,4,94.93,0,0.504,21431.24,0,78359.68,0
58,38775.75,5.78,6047.28,12,66.48,0,0.0574,12588.93,1,3686.08,0
37,89965.27,9.09,16540.83,11,53.69,2,0.512,4477.23,0,26860.9,1
34,45926.86,6.96,27191.29,4,65.12,2,0.0282,20231.01,0,1691.96,0
43,34392.06,4.27,15143.98,3,78.31,3,0.3918,10516.86,1,15585.92,0
68,45399.34,13.24,30464.35,1,68.27,3,0.6506,26597.9,0,16605.86,1
48,16885.55,4.3,17078.39,9,94.52,1,0.9555,11212.13,0,8015.21,1
39,52090.75,5.54,11178.19,12,86.8,0,0.2794,21854.05,0,3427.11,0
43,50946.68,0.0,7550.31,2,74.95,1,0.2462,49542.71,0,9321.65,0
35,79715.77,3.43,13156.55,10,40.73,2,0.6323,28796.62,1,14892.24,0
53,23535.17,9.58,21200.59,10,60.92,3,0.0787,7153.05,1,4257.97,1
38,92774.61,8.6,3754.14,6,63.23,1,0.3621,19156.62,1,9962.99,1
48,79567.27,10.0,9643.76,3,60.05,1,0.4762,35332.66,0,11333.38,1
39,96616.81,9.75,3643.77,8,75.05,0,0.5415,6212.97,0,18021.54,1
36,53710.5,17.44,10986.99,8,75.38,1,0.468,58640.75,0,2862.53,0
68,86798.28,3.26,46909.66,10,45.21,3,0.3648,19866.12,0,7024.91,0
37,28368.33,0.0,6969.05,7,84.87,4,0.3854,26947.42,0,14060.78,1
24,75808.06,1.75,31591.86,1,72.26,1,0.3553,14149.67,0,8390.71,1
39,38873.39,3.48,150000.0,3,77.72,4,0.4191,18593.2,0,4465.38,0
47,26159.24,2.13,57581.55,5,83.92,2,0.4425,9623.98,2,27858.45,0
25,33164.17,7.47,20029.02,6,59.73,1,0.2071,53160.98,0,28697.14,1
35,55137.07,13.26,35770.35,5,,3,0.1472,63149.77,0,23639.0,1
29,37954.9,14.7,6017.22,11,69.73,1,0.4927,80885.73,0,8631.6,0
45,65141.79,9.52,5112.25,4,96.2,2,0.3575,5229.72,0,9970.28,1
56,24376.66,17.71,18418.03,9,57.7,2,0.4556,22670.2,0,36912.2,0
68,21118.29,5.22,24760.76,5,95.01,0,0.3731,24357.85,1,24689.93,0
40,101993.34,0.0,43202.36,12,57.54,1,0.3425,10984.47,0,37432.73,1
63,82602.77,12.27,11419.95,11,100.0,1,0.2134,23367.41,0,12940.4,0
31,34300.15,0.0,21011.88,10,56.77,1,0.2187,6584.69,0,20766.93,1
59,54925.81,3.22,20443.42,10,88.91,2,0.6686,50425.0,0,21815.44,0
48,87017.68,9.6,16203.97,8,66.2,2,0.4848,6154.3,1,43964.84,0
58,66418.36,6.49,16986.04,8,83.44,2,0.6418,21448.91,1,1542.53,0
58,58793.63,6.05,9084.85,7,71.35,1,0.2078,31274.57,1,13402.49,0
47,90030.86,1.1,22514.01,1,54.54,2,0.2049,11830.98,0,28300.46,1
33,39587.47,6.95,,12,27.25,2,0.3061,47049.24,0,34604.68,0
46,55777.11,12.02,12658.92,12,100.0,0,0.2423,5017.21,1,7984.29,0
61,54560.02,7.1,30660.99,7,73.17,2,0.3291,17618.11,0,17043.52,0
68,48647.01,2.85,40961.68,11,24.9,0,0.6397,5527.45,0,23262.03,1
66,46151.1,0.76,30946.9,5,76.84,2,0.2504,10475.83,1,37111.85,0
29,56833.38,2.95,7817.91,2,83.03,1,0.3044,12739.37,0,16528.98,1
50,55858.21,8.96,19493.64,11,60.56,0,0.4695,12206.61,2,15126.51,1
26,34313.56,8.72,8681.78,7,60.67,0,0.4491,43815.98,0,9405.01,1
53,78896.85,3.0,19445.5,12,71.68,1,0.6665,7922.41,0,32921.66,1
69,35444.21,0.0,8708.87,3,91.24,2,0.4572,6064.06,0,36751.28,1
23,49855.47,9.1,50003.97,6,73.6,4,0.2381,13311.46,0,30695.67,0
53,48156.54,2.51,33684.47,9,95.41,1,0.3263,19486.17,0,23396.79,1
67,64617.15,10.45,45275.37,2,90.1,0,0.2247,25600.41,1,14961.35,1
62,21194.39,3.22,41752.09,12,68.34,2,0.3609,40368.35,0,7072.52,0
40,82125.01,2.06,14496.28,8,46.87,1,0.3442,3996.27,0,6163.27,0
26,40556.15,7.77,12805.62,3,68.37,1,0.202,58698.78,0,30318.35,1
66,95232.06,18.79,72511.91,9,80.42,1,0.265,10149.97,0,33256.0,1
66,44352.05,10.75,15772.63,11,72.96,2,0.1553,14812.06,0,14967.51,0
49,53804.31,7.68,6090.36,5,82.15,2,0.345,18294.32,0,14955.93,1
68,130130.38,8.79,40299.75,8,85.81,2,0.6217,3939.71,0,14539.46,1
21,48546.93,0.0,20194.14,9,80.49,1,0.338,13298.73,0,35290.15,0
51,96044.88,1.39,60046.97,2,67.59,0,0.536,36046.34,0,23707.2,0
22,55974.91,0.0,21861.95,7,,1,0.5747,28004.62,0,8144.42,1
66,66305.42,15.65,17714.27,7,100.0,1,0.3128,12680.37,0,18972.73,1
54,56759.02,14.64,61024.07,4,48.16,0,0.3331,20894.76,1,2886.97,0
65,80549.06,8.96,5257.2,4,79.8,2,0.3145,24864.59,0,6883.71,1
48,40400.57,7.68,11269.3,8,100.0,1,0.116,15017.63,1,2486.11,0
25,35322.19,0.0,8850.57,10,53.21,0,0.2144,25409.27,1,5550.23,1
22,41263.32,5.9,3109.02,5,88.02,0,0.4372,10278.56,0,6034.01,0
37,57524.03,15.96,36194.71,2,90.16,1,0.1969,9287.14,0,1840.79,1
57,49797.5,7.66,11524.06,10,48.37,3,0.3504,14621.28,0,34468.8,0
28,75713.53,4.18,37138.95,3,83.4,2,0.3835,3321.35,0,7591.52,1
62,98934.94,0.0,24572.82,1,67.66,1,0.4335,29243.7,0,8972.77,0
32,35452.93,13.9,29256.03,4,71.03,1,0.5011,19078.72,1,5529.04,0
45,39529.86,6.65,12504.04,10,66.8,0,0.3251,15407.4,0,19963.19,0
30,28818.73,0.0,9766.65,10,93.0,0,0.4475,31436.11,0,41579.44,0
43,137139.83,2.38,19340.1,4,70.21,1,0.1633,23602.41,1,19208.01,1
43,63081.94,0.61,37551.24,7,64.59,2,0.1451,37903.07,0,16413.7,1
21,68254.56,6.34,17288.93,12,64.86,1,0.253,54394.37,0,2029.73,1
48,30091.4,8.04,10265.85,9,66.54,1,0.4387,22686.36,0,10953.62,1
59,54971.05,4.48,6897.49,10,54.73,1,0.4068,10875.93,0,21486.48,1
66,69164.99,10.89,21193.66,2,64.45,1,0.2514,29898.1,0,35310.18,0
37,49086.9,7.39,11554.99,3,73.88,0,0.4393,10901.14,2,20713.45,0
64,89246.37,12.31,16996.02,2,78.47,1,0.4058,10557.04,1,78569.45,1
64,155657.36,5.21,14870.04,12,91.26,3,0.4943,14665.66,1,6229.83,0
69,35915.0,22.23,12614.25,5,75.86,0,0.1624,40490.27,0,6230.0,1
39,34722.71,4.18,22769.33,6,64.41,2,0.1534,30432.3,1,16944.12,1
62,37052.76,2.48,28049.62,7,55.82,0,0.1766,33463.73,1,37895.89,0
48,113309.48,1.87,86712.23,7,76.71,1,0.1524,19616.98,0,43810.5,0
23,87916.99,5.95,33007.87,1,70.12,1,0.2623,26814.84,0,1921.44,0
34,51745.92,0.0,64413.14,11,70.65,3,0.136,27412.23,0,13253.98,0
53,55912.34,8.47,9351.08,5,76.2,2,0.5401,11117.96,0,28279.92,1
28,38087.59,0.0,5000.89,12,80.31,1,0.2992,27171.56,0,27579.39,1
42,82092.4,7.81,17793.4,10,76.32,2,0.5984,17950.49,0,19951.01,1
58,46357.23,0.24,35758.7,9,69.27,1,0.2298,13556.84,0,11113.99,0
28,48925.5,5.09,31541.41,9,59.18,2,0.6454,14019.94,0,781.26,1
45,72333.59,10.02,47440.53,12,62.2,1,0.5167,12227.34,0,76366.1,1
31,50538.5,18.52,2365.85,4,85.57,0,0.1314,14786.63,0,20817.03,1
47,49481.48,1.61,49045.74,4,65.22,1,0.478,17898.09,1,5426.62,1
32,55262.36,6.25,23540.96,9,50.46,0,0.6328,28670.85,0,8965.87,1
68,78668.52,3.38,5233.92,3,90.55,0,0.7908,51773.3,3,15172.35,0
24,115382.77,2.65,32110.88,10,56.92,1,0.1535,26797.79,0,18404.19,0
68,71579.02,3.43,20613.74,1,72.56,1,0.1464,19538.42,0,3435.3,0
59,78950.78,11.12,24418.85,11,79.86,1,0.3747,4438.34,1,4918.81,0
62,50269.52,4.56,40031.2,5,72.05,4,0.4674,97868.29,0,18824.25,0
62,39997.79,18.25,25396.01,1,32.35,0,0.5024,10966.05,0,7138.94,0
30,73819.8,9.08,5540.65,8,78.25,1,0.1004,11217.05,1,2420.94,1
66,,1.95,16053.88,4,93.22,1,0.1258,43610.4,0,5886.31,1
50,28995.78,5.17,4934.52,4,84.58,1,0.1634,8327.17,0,11867.81,1
68,47451.2,2.99,30253.78,6,38.02,2,0.0732,23350.56,0,2745.09,0
64,52986.1,11.0,55077.87,7,100.0,0,0.0759,13018.11,0,52266.22,1
49,43712.2,0.0,6667.27,2,50.79,0,0.2366,15081.81,0,34961.02,1
39,107137.62,0.3,10519.19,1,54.75,1,0.3785,18637.32,0,27377.48,1
26,68255.69,4.04,8885.99,6,84.51,4,0.2815,7805.41,0,13022.33,1
25,102029.49,10.41,12519.0,5,79.25,2,0.2334,16509.44,0,3946.18,1
40,61921.94,13.17,25035.89,7,,2,0.073,36912.1,1,5638.38,0
60,57051.69,13.9,12628.0,9,62.89,1,0.5602,17083.98,0,39476.54,1
45,36084.53,9.65,30337.84,8,93.29,0,0.5766,100000.0,0,5874.59,1
44,55296.05,6.59,42210.78,2,71.37,0,0.1825,19192.12,0,11653.0,1
32,55324.04,10.97,43457.31,12,46.95,1,0.545,7789.38,0,9246.96,0
48,29729.27,1.28,7358.28,9,91.72,0,0.648,12494.52,0,10422.14,0
52,43144.11,0.0,54549.85,1,75.51,1,0.4906,4646.98,1,10714.81,0
69,47553.53,9.18,58161.85,10,89.84,1,0.3447,38271.29,0,9680.19,0
56,66247.58,1.97,62334.54,11,81.16,0,0.7944,55378.81,0,7993.03,0
50,67690.15,6.67,15865.07,7,100.0,0,0.4804,32473.85,0,9003.18,0
65,42340.32,7.6,9864.06,10,67.04,1,0.5722,9996.96,0,9945.05,0
41,67919.59,8.24,8190.53,11,72.26,1,0.3296,9773.34,0,5129.16,0
66,50673.23,11.69,7455.47,12,83.52,0,0.4154,30144.94,0,3401.47,0
39,15119.79,11.16,18169.13,12,67.14,0,0.3294,12499.78,0,8598.91,0
27,44221.77,7.98,35468.79,3,84.84,1,0.2549,9854.36,0,5458.26,1
41,89378.31,4.79,51193.8,1,24.84,2,0.0375,9112.5,1,11307.95,0
27,25803.77,7.54,12205.98,8,70.84,2,0.1812,66600.32,0,4593.65,0
26,57861.04,4.02,17451.42,9,70.35,2,0.1483,13006.91,2,2185.22,0
64,112246.88,6.02,16560.52,7,69.77,1,0.2032,32218.87,0,44436.32,1
59,39058.38,20.09,10828.13,3,57.97,0,0.5044,26445.18,0,6790.97,0
31,55053.22,7.91,32426.35,12,86.5,2,0.548,9937.42,0,1621.78,0
62,30585.49,9.25,24062.4,5,63.93,1,0.2032,18518.18,0,23426.4,0
24,114386.97,3.47,20162.62,9,75.2,1,0.5735,8931.36,0,7706.73,0
34,52975.71,12.1,23975.11,8,71.41,3,0.5504,49597.15,0,11286.95,0
55,56166.21,10.8,,11,80.01,1,0.2049,9514.48,0,13334.76,0
35,101166.57,10.84,29216.14,9,94.9,3,0.4847,23244.37,0,27469.15,1
56,74069.1,8.07,9203.46,8,75.12,2,0.4725,12736.01,0,14551.41,0
63,37088.25,12.17,36871.34,11,85.46,1,0.2099,9421.01,1,3133.56,0
24,41102.05,13.36,22079.83,1,74.32,0,0.4521,38263.29,0,3766.31,1
22,68720.82,8.42,12713.68,9,63.9,1,0.5266,12497.76,1,3033.73,1
67,41532.6,6.43,21709.62,8,69.74,2,0.2518,5001.03,1,7064.63,1
46,21212.14,11.47,23711.35,10,67.46,3,0.5512,24225.1,0,15694.34,0
45,53697.95,2.48,42768.36,3,81.09,1,0.5895,10969.58,1,5321.59,1
43,28254.07,3.41,7794.73,8,73.71,3,0.7204,20099.41,1,6004.86,0
42,113824.75,6.73,51954.03,4,59.29,1,0.3049,32774.68,1,5784.63,0
54,59554.25,0.0,18336.71,2,68.45,0,0.106,23104.15,0,6536.1,1
49,36598.4,11.14,12006.51,7,47.59,0,0.1775,33533.16,0,20412.01,1
29,40163.1,2.19,11716.12,1,69.05,2,0.5777,7254.79,0,8564.68,0
51,23502.44,4.64,8079.08,2,72.02,1,0.4144,41649.69,0,30154.41,0
53,33534.52,5.93,4471.12,7,100.0,5,0.6169,14616.6,1,6909.59,1
26,86893.1,7.2,30947.48,11,93.58,2,0.534,6630.76,1,11473.37,1
39,150150.32,5.28,87801.7,9,55.45,1,0.7443,3228.98,2,9398.6,0
59,76264.81,6.66,4934.64,1,75.23,1,0.364,14505.1,0,14520.65,0
51,52768.48,6.7,8415.11,2,75.51,1,0.6359,10381.53,0,18160.42,0
27,45283.9,4.76,32839.71,6,68.31,0,0.1529,10494.79,0,11523.81,1
22,35762.87,3.13,17354.68,6,69.33,1,0.1681,22746.81,0,127365.4,1
49,138965.8,12.41,35089.68,1,66.34,1,0.5112,60012.98,0,44640.9,0
43,50521.36,0.0,16593.24,4,100.0,0,0.6637,9575.56,1,6965.11,1
68,142503.51,5.97,11312.06,2,65.34,2,0.628,19197.77,0,38252.0,0
46,102967.87,4.66,15024.74,7,77.45,2,0.3012,12096.63,0,34696.81,1
66,25127.8,9.09,2677.01,8,31.54,1,0.605,9020.53,0,3577.83,1
31,40758.1,0.0,7210.83,5,85.18,4,0.2699,8839.39,0,1741.79,1
42,40701.42,4.5,38436.03,7,90.95,4,0.4217,56824.71,0,14200.54,1
27,53058.88,6.49,46706.89,3,55.17,0,0.3552,18168.01,2,10386.51,0
49,53527.3,12.35,55440.18,11,63.81,0,0.1819,15757.4,1,1257.82,0
30,211799.65,8.66,25612.16,1,79.22,2,0.2595,11141.38,0,13146.09,0
45,33871.73,1.08,2960.97,7,72.31,0,0.1789,18867.44,0,12222.72,1
37,60969.25,4.56,10830.5,4,79.46,1,0.1723,11516.2,0,6776.89,1
30,72585.25,11.43,51940.37,6,67.4,1,0.1153,69504.96,0,48509.9,1
25,54961.11,1.0,65944.61,7,100.0,0,0.4576,21469.66,0,9584.59,1
46,57795.7,6.61,53543.26,8,61.28,0,0.6331,19845.82,0,8218.19,1
67,34369.49,6.95,14900.13,12,100.0,4,0.6019,19533.62,1,11726.91,1
30,57699.7,5.07,6328.8,7,91.87,2,0.1452,44962.89,0,3438.59,1
40,69231.97,20.48,17424.31,3,85.31,2,0.4724,17724.04,0,5140.75,1
32,63736.25,4.94,18214.49,7,55.35,0,0.4781,12895.08,1,928.11,0
60,71088.36,9.25,62980.4,7,86.55,1,0.4312,20148.18,0,16596.69,1
41,103856.15,3.17,21598.09,11,81.66,2,0.4421,31321.67,0,26737.88,0
68,83844.86,9.64,18241.82,7,38.09,0,0.3541,41200.29,0,15111.82,1
33,56793.15,11.35,19090.06,11,49.53,3,0.3351,20923.63,0,14090.23,0
24,32461.08,4.06,24785.5,8,77.72,0,0.3694,21135.12,0,10801.48,1
49,41985.77,6.73,29711.19,7,,0,0.1849,36063.78,0,45197.45,1
52,49824.12,2.52,10081.9,4,63.74,2,0.1712,2655.05,1,10159.46,1
69,61613.98,1.28,7723.56,4,89.26,0,0.6032,19146.46,0,25940.23,0
63,44348.7,12.18,53883.19,2,57.86,0,0.3182,11956.46,0,23663.88,0
64,36098.57,4.23,4843.02,7,64.72,1,0.5444,18746.41,0,3348.68,1
52,32221.82,0.0,66724.33,12,61.65,1,0.203,23089.16,0,20844.67,0
38,26161.87,15.83,3903.33,1,80.16,1,0.637,43028.99,1,4232.44,1
42,49481.82,2.99,11276.7,12,44.49,1,0.6025,6829.25,0,6964.29,0
27,28388.49,5.77,39167.8,11,64.04,1,0.4339,10879.56,1,9812.56,0
42,35061.25,15.2,18004.92,6,44.44,3,0.3003,9657.69,0,35643.04,1
38,46066.1,6.29,6278.87,4,66.99,1,0.032,11770.23,0,6061.95,0
22,30149.56,6.18,25317.97,7,83.57,0,0.0848,6897.94,2,15559.58,0
31,65249.71,0.86,18991.19,11,83.85,0,0.5561,80365.09,0,2835.41,0
47,76740.8,0.0,15142.92,1,60.36,0,0.4731,33111.71,1,9761.84,0
39,42952.34,6.17,10926.97,6,80.53,5,0.458,10460.44,0,7513.07,1
69,45180.74,8.81,17508.51,1,69.04,1,0.5522,18196.34,0,35960.09,0
44,70047.71,8.53,11300.36,8,93.78,2,0.229,13277.2,0,5886.19,1
67,39886.4,4.59,126216.4,1,69.92,3,0.5627,20078.69,0,2830.74,0
53,38671.5,7.1,14855.32,4,,1,0.3841,10516.63,0,7840.96,1
22,94231.78,0.0,13348.0,9,86.31,1,0.6754,6198.14,3,6646.15,0
30,81876.96,9.3,11670.48,10,64.65,0,0.3669,12058.87,0,14420.04,0
55,72098.32,7.81,74584.48,3,67.61,1,0.4664,47337.18,0,38047.41,1
47,83418.76,16.87,4850.68,7,77.37,2,0.2436,6365.45,0,8573.84,0
35,22591.14,7.04,23996.73,3,49.2,2,0.1618,38797.64,0,16133.5,0
46,101145.41,2.29,14863.96,8,73.19,1,0.278,26637.92,0,10623.3,1
65,65612.17,6.75,5764.12,1,80.55,0,0.2086,13607.58,0,18235.39,0
40,86676.67,5.36,9347.52,10,77.83,1,0.1576,30429.53,0,4824.82,0
23,65467.64,9.17,23194.96,1,62.42,1,0.4689,20830.17,0,11392.88,1
36,56224.32,7.13,9014.71,8,87.87,2,0.3062,4031.59,1,27222.51,0
66,48591.28,0.7,22154.11,5,56.04,1,0.6229,13560.94,1,5861.87,0
58,64880.57,0.0,71786.35,3,61.99,2,0.6287,13841.94,0,9950.85,0
62,47801.0,8.31,20632.19,7,69.82,2,0.0931,49494.95,0,10932.19,0
65,81278.17,13.92,5626.92,2,76.73,2,0.6059,13596.25,0,3060.03,1
26,26935.03,7.4,9142.51,7,66.81,0,0.6237,15529.91,1,22251.61,0
34,43104.36,11.07,14325.59,8,91.66,2,0.2963,7984.55,0,6960.68,1
23,138034.5,12.06,13579.8,6,76.72,1,0.4216,17219.9,0,11147.28,0
21,41496.0,8.33,20327.67,5,73.21,1,0.4506,7831.47,1,20202.94,0
61,49398.77,2.93,23111.4,6,76.16,2,0.375,38497.8,0,22131.06,0
66,36972.4,7.98,71865.34,12,83.73,4,0.0424,13409.94,2,3988.47,1
28,63973.17,13.04,17946.52,10,75.85,1,0.3661,7818.33,0,16881.36,1
56,39488.68,9.65,7160.76,1,43.05,0,0.1198,42445.82,1,28200.52,0
47,50592.75,10.74,45304.97,4,89.43,1,0.5875,7214.89,0,6441.42,1
24,80585.85,4.69,49441.56,1,73.91,1,0.4909,21522.87,0,23776.8,1
65,40160.73,5.99,21678.61,3,82.96,2,0.5709,6355.19,0,16875.6,1
63,78430.13,6.41,14779.72,10,65.5,1,0.3891,22097.95,1,18150.05,1
48,79625.66,6.74,29618.79,11,42.77,0,0.5194,38002.78,0,25356.69,1
55,88416.93,12.84,15203.23,6,35.54,1,0.3151,11434.37,0,5264.96,1
40,58590.74,0.0,3475.73,9,56.89,0,0.2473,7881.49,1,4990.43,0
59,236488.54,7.15,28251.63,5,80.28,1,0.2105,8055.06,2,33270.89,1
42,88400.12,6.6,36751.28,6,92.77,3,0.2185,17315.74,0,8873.66,1
69,63658.2,0.14,57010.85,10,76.83,2,0.1515,69405.86,0,3183.65,1
24,37083.32,10.36,10031.85,4,55.16,3,0.6119,38013.58,0,10202.03,0
29,52649.49,3.38,21570.01,4,59.45,3,0.2386,40841.83,0,10733.38,0
68,104499.29,5.21,,2,93.77,0,0.2476,8511.61,0,14756.68,1
35,118702.9,16.24,19272.47,3,51.03,3,0.3292,38791.99,0,8375.51,1
36,106973.51,12.05,19732.29,1,100.0,0,0.1504,35920.91,0,56597.62,0
59,78309.56,9.87,18542.78,10,100.0,3,0.7566,22284.1,0,5291.66,1
30,31258.34,8.9,21322.68,11,100.0,1,0.3564,11568.48,0,2065.41,1
46,68480.98,6.18,32554.53,6,78.09,0,0.6137,35548.76,1,3163.77,0
35,31459.53,17.0,47779.74,8,66.54,1,0.5627,11199.5,1,6105.09,0
30,28161.93,11.01,9828.69,3,77.7,0,0.242,28514.85,0,18171.6,1
68,61249.43,3.25,15682.27,1,86.54,1,0.1486,13789.09,1,9840.33,1
